bookID,title,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22445,Under the Influence: The Disinformation Guide to Drugs,3.64,1932857001,9.78193E+12,eng,312,58,3,1/1/2004,The Disinformation Company (NYC),Preston Peet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22448,You are Being Lied To: The Disinformation Guide to Media Distortion  Historical Whitewashes  and Cultural Myths,3.87,966410076,9.78097E+12,eng,399,1010,34,4/1/2001,Disinformation Company,Russ Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22459,The Origin of Species,3.98,393978672,9.78039E+12,en-US,134,33,3,3/15/2002,W.W. Norton & Company,Charles Darwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22460,Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day,3.73,60843373,9.78006E+12,en-US,272,71,5,11/1/2005,Harper,Albert Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22461,The Origin of Species,3.98,451529065,9.78045E+12,eng,576,805,75,9/2/2003,Signet Classics,Charles Darwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22463,The Origin of Species,3.98,785819118,9.78079E+12,eng,703,78431,1355,5/1/2004,Castle Books,Charles Darwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22470,The Origin of Satan: How Christians Demonized Jews  Pagans and Heretics,3.9,679731180,9.78068E+12,eng,240,5729,209,4/30/1996,Vintage,Elaine Pagels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22472,Discourse on the Origin of Inequality,3.82,486434141,9.78049E+12,eng,73,9975,210,6/4/2004,Dover Publications,Jean-Jacques Rousseau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22473,On the Origins of War and the Preservation of Peace,4.01,385423756,9.78039E+12,eng,573,520,30,1/1/1996,Anchor,Donald Kagan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22474,The Origins of Totalitarianism,4.28,805242252,9.78081E+12,eng,674,77,11,3/1/2004,Schocken Books,Hannah Arendt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,4.25,618057072,9.78062E+12,eng,491,3473,426,8/15/2000,Mariner Books,Julian Jaynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22482,Final Fantasy Origins - Official Strategy Guide,3.96,744002532,9.78074E+12,eng,256,25,1,4/9/2003,Bradygames,Casey Loe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22483,Social Origins of Dictatorship and Democracy: Lord and Peasant in the Making of the Modern World,3.98,807050733,9.78081E+12,eng,592,823,37,9/1/1993,Beacon Press,Barrington Moore Jr.,Edward Friedman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22485,Smithsonian Intimate Guide to Human Origins,4.02,61196673,9.78006E+12,eng,176,173,17,2/6/2007,Harper Perennial,Carl Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22486,Economic Origins of Dictatorship and Democracy,3.97,521855268,9.78052E+12,eng,416,158,10,10/1/2005,Cambridge University Press,Daron Acemoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22489,"African Origins of the Major ""Western Religions""",4.54,933121296,9.78093E+12,eng,363,129,6,12/1/1991,Black Classic Press,Yosef A.A. Ben-Jochannan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22493,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,4.05,29221307,9.78003E+12,en-US,368,151,13,9/15/1986,Free Press,Aldon D. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22495,The Origin of the Bible,3.86,842383670,9.78084E+12,en-US,352,79,11,12/17/2003,Tyndale House Publishers,F.F. Bruce,Carl F.H. Henry,J.I. Packer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22499,Country of Origin,3.47,039332706X,9.78039E+12,eng,320,317,41,4/17/2005,W. W. Norton  Company,Don  Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22508,The Making of a Philosopher: My Journey Through Twentieth-Century Philosophy,3.65,60957603,9.78006E+12,eng,256,226,31,7/8/2003,Harper Perennial,Colin McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22514,The Beatles and Philosophy: Nothing You Can Think that Can't Be Thunk,3.63,812696069,9.78081E+12,eng,288,157,14,10/25/2006,Open Court,Michael Baur,James S. Spiegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22515,The Gospel According to the Beatles,3.77,664229832,9.78066E+12,eng,254,126,23,8/3/2006,Westminster John Knox Press,Steve Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22538,JPod,3.69,1596911042,9.7816E+12,en-US,448,617,72,5/16/2006,Bloomsbury,Douglas Coupland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22539,Hairstyles of the Damned,3.72,188845170X,9.78189E+12,eng,270,5298,468,9/1/2004,Akashic Books/Punk Planet Books,Joe Meno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22541,Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,4.17,385488378,9.78039E+12,eng,352,86,4,7/13/1998,Main Street Books,Neil deGrasse Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22542,Merlin's Tour of the Universe,4.02,385488351,9.78039E+12,eng,318,305,27,7/14/1997,Main Street Books,Neil deGrasse Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22543,Death by Black Hole: And Other Cosmic Quandaries,4.1,393062244,9.78039E+12,eng,384,9837,552,1/17/2007,W. W. Norton  Company,Neil deGrasse Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22547,Tales from the Dark Tower,4.23,967575605,9.78097E+12,en-US,282,54,5,10/1/2003,Monolith Graphics,Joseph Vargo,Eric Muss-Barnes,Jalone J. Haessig,Joseph Iorillo,Robert Michaels,Russell Novotny,James Pipik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22549,The Dark Tower (The Dark Tower #7),4.28,340827211,9.78034E+12,eng,686,362,40,9/21/2004,Hodder & Stoughton,Stephen King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22550,The Gunslinger,3.96,670032549,9.78067E+12,eng,231,2309,230,6/23/2003,Viking,Stephen King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22553,Gunslinger Girl  Vol. 1,3.87,1413900208,9.78141E+12,eng,175,911,42,12/29/2003,ADV Manga,Yu Aida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22554,Gunslinger,4.11,822309327,9.78082E+12,eng,224,247,24,8/22/1989,Duke University Press Books,Ed Dorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22557,Wasteland of Flint,3.79,765341131,9.78077E+12,eng,512,291,38,2/1/2004,Tor Books,Thomas Harlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22559,Cities in Dust (Wasteland #1),3.55,1932664599,9.78193E+12,eng,160,576,73,4/20/2010,Oni Press,Antony Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22562,Slim to None: A Journey Through the Wasteland of Anorexia Treatment,3.63,71433716,9.78007E+12,eng,384,580,21,2/4/2004,McGraw-Hill Education,Jennifer Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22575,Sit  Walk  Stand,4.42,842358935,9.78084E+12,eng,80,2663,141,11/4/1977,Tyndale House Publishers,Watchman Nee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22576,Prayers for the Assassin (Assassin Trilogy #1),3.76,141650768X,9.78142E+12,eng,458,791,95,10/31/2006,Pocket Star Books,Robert Ferrigno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22580,Voices From the Street,3.29,765316927,9.78077E+12,en-US,301,698,104,1/23/2007,Tor Books,Philip K. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22583,The Minority Report: 18 Classic Stories,4.19,806523794,9.78081E+12,eng,380,456,40,5/1/2002,Citadel,Philip K. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22584,Flow My Tears  the Policeman Said,3.91,1857983416,9.78186E+12,eng,204,26767,1075,11/8/2001,Gollancz,Philip K. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22586,The Crack in Space,3.46,1400030064,9.7814E+12,eng,188,1878,142,3/8/2005,Vintage,Philip K. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22590,Ubik,4.09,8498000831,9.7885E+12,spa,288,63422,2486,5/1/2006,La factoría de ideas,Philip K. Dick,Manuel Espín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22591,The Best of Philip K. Dick,4.22,345253590,9.78035E+12,eng,450,622,33,2/12/1978,Del Rey Books (NY),Philip K. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22595,Vulcan's Hammer,3.52,1400030129,9.7814E+12,eng,165,1561,97,8/10/2004,Vintage,Philip K. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22602,Carly's Sound,4.21,1933110457,9.78193E+12,eng,212,454,11,6/1/2006,Bold Strokes Books,Ali Vali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22616,The System of Objects,4.01,1844670538,9.78184E+12,eng,224,1002,27,1/17/2006,Verso,Jean Baudrillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22618,The Intelligence of Evil or the Lucidity Pact,3.89,1845203348,9.78185E+12,eng,215,247,9,12/1/2005,Bloomsbury Academic,Jean Baudrillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22620,Introducing Baudrillard,3.32,1840460873,9.78184E+12,eng,176,165,25,8/13/1997,Icon Books,Chris Horrocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22623,Existentialism and Human Emotions,3.84,806509023,9.78081E+12,eng,96,4190,147,12/1/2000,Citadel,Jean-Paul Sartre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22624,Nausea,3.92,014118549X,9.78014E+12,eng,253,1590,140,11/30/2000,Penguin Books,Jean-Paul Sartre,Robert Baldick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22626,From Socrates to Sartre: The Philosophic Quest,3.94,553251619,9.78055E+12,eng,426,932,70,1/1/1985,Bantam,T.Z. Lavine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22632,The Trial and Death of Socrates (Euthyphro  Apology  Crito  Phaedo (death scene only)),4.08,872205541,9.78087E+12,eng,58,26252,344,6/1/2001,Hackett Publishing Company,Plato,John M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22633,The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy,3.39,743255909,9.78074E+12,eng,384,52,8,8/7/2006,Free Press,Jane Robins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22649,Bookends,3.72,767907817,9.78077E+12,eng,368,37153,822,5/27/2003,Broadway Books,Jane Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22656,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,3.65,140276904,9.78014E+12,eng,450,683,66,8/6/1998,Penguin Books,Jane Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22669,Open House,3.7,613997638,9.78061E+12,eng,0,0,0,5/1/2001,Turtleback Books,Elizabeth Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22677,Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions,3.76,1886230358,9.78189E+12,eng,272,51,6,6/1/2001,Impact,Albert Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22680,American Sphinx: The Character of Thomas Jefferson,3.92,679764410,9.78068E+12,eng,440,20178,590,4/7/1998,Vintage,Joseph J. Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22681,Line Of Vision,3.81,425183769,9.78043E+12,en-US,448,609,82,2/5/2002,G.P. Putnam's Sons,David Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22686,The Other Woman,3.7,452287146,9.78045E+12,eng,389,29112,651,6/6/2006,Berkley,Jane Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22687,No Other Woman (No Other  #2),3.78,380781360,9.78038E+12,eng,391,299,7,6/1/1996,Avon Books,Shannon Drake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22690,The Other Woman (Dundee  Idaho  #7),4.11,373713444,9.78037E+12,eng,299,560,33,5/9/2006,Harlequin Special Releases,Brenda Novak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22691,The Other Woman,3.64,1562802348,9.78156E+12,eng,213,77,6,4/28/1999,Naiad Press,Ann  O'Leary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22697,Sins of a Shaker Summer (Sister Rose Callahan  #3),3.52,380792044,9.78038E+12,eng,272,58,6,3/9/1999,Avon,Deborah Woodworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22715,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),4.36,1591162025,9.78159E+12,eng,206,5862,55,1/14/2004,VIZ Media LLC,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22718,Pusteblume,3.81,3453189345,9.78345E+12,ger,560,59,0,5/1/2001,Heyne,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22724,¿Quién te lo ha contado?,3.79,8497936736,9.7885E+12,spa,648,169,9,12/30/2005,DeBolsillo,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22725,Une vie de rêve,3.69,271443813X,9.78271E+12,fre,593,11,4,5/4/2005,Pocket,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22726,Por los pelos,3.81,1400002214,9.7814E+12,spa,592,34,5,9/17/2002,Plaza y Janes,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22727,Under the Duvet,3.52,141007478,9.78014E+12,eng,304,401,43,7/28/2009,Penguin UK,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22733,Rachel se va de viaje (La familia Walsh  #2),3.95,8497599179,9.7885E+12,spa,595,204,21,3/30/2003,DeBolsillo,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22736,Yeats ist tot!,3.4,3548603254,9.78355E+12,ger,332,11,2,4/1/2003,List Taschenbuch,Joseph O'Connor,Pauline McLynn,Gerard Stembridge,Frank McCourt,Conor McPherson,Gene Kerrigan,Gina Moxley,Marian Keyes,Anthony Cronin,Owen O'Neill,Hugo Hamilton,Charlie O'Neill,Tom Humphries,Donal O'Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22739,Le Club de la dernière chance,3.81,2266130609,9.78227E+12,fre,608,6,0,6/5/2003,Pocket,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22741,Les vacances de Rachel (Walsh Family  #2),3.95,2266108271,9.78227E+12,fre,563,7,1,5/2/2002,Pocket,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22743,Rachel se va de viaje (La familia Walsh  #2),3.95,840132954X,9.7884E+12,spa,594,7,0,1/31/2003,DeBolsillo,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22745,Auszeit für Engel Walsh Family  #3),3.75,3453868579,9.78345E+12,ger,477,16,1,2/1/2003,Heyne,Marian Keyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22763,Open House,3.7,99461269,9.7801E+12,en-GB,314,61,6,9/29/2003,Arrow Books,Elizabeth Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22774,Slightly Settled (Slightly  #2),3.68,373250479,9.78037E+12,en-US,312,4756,84,1/23/2004,Red Dress Ink,Wendy Markham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22784,犬夜叉 8,4.26,4091252087,9.78409E+12,jpn,192,16,0,11/18/1998,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22786,犬夜叉 7,4.27,4091252079,9.78409E+12,jpn,192,15,0,8/8/1998,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22789,犬夜叉 24,4.26,4091256449,9.78409E+12,jpn,192,11,1,12/18/2001,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22799,犬夜叉 28,4.29,4091256481,9.78409E+12,jpn,192,12,1,12/5/2002,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22801,犬夜叉 4,4.29,4091252044,9.78409E+12,jpn,192,15,0,12/10/1997,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22802,犬夜叉 22,4.25,4091256422,9.78409E+12,jpn,192,13,1,8/9/2001,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22803,犬夜叉 26,4.28,4091256465,9.78409E+12,jpn,192,11,1,6/18/2002,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22804,犬夜叉 12,4.25,4091255825,9.78409E+12,jpn,192,13,0,9/18/1999,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22805,犬夜叉 17,4.25,4091255876,9.78409E+12,jpn,192,14,1,8/9/2000,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22807,犬夜叉 14,4.3,4091255841,9.78409E+12,jpn,192,13,1,2/18/2000,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22816,犬夜叉 10,4.28,4091252109,9.78409E+12,jpn,192,15,0,4/17/1999,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22817,犬夜叉 1,4.27,409125201X,9.78409E+12,jpn,192,41,3,4/18/1997,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22820,犬夜叉  27,4.28,4091256473,9.78409E+12,jpn,192,12,1,9/18/2002,小学館,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22821,The Return of Lum  Volume 3: Sweet Revenge (Urusei Yatsura  #4),3.97,1569311935,9.78157E+12,en-US,216,32,1,3/8/1997,Viz Media,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22822,The Return of Lum  Volume 5: Feudal Furor (Urusei Yatsura  #6),4.04,1569312109,9.78157E+12,en-US,200,27,0,12/6/1997,Viz Media,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22826,Lamu: Urusei Yatsura  3,4.08,8484497283,9.78848E+12,spa,416,38,0,8/30/2005,Glénat,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22831,The Return of Lum  Volume 1: Urusei Yatsura (Urusei Yatsura  #2),4.11,1569310351,9.78157E+12,eng,208,72,4,6/5/1995,Viz Media,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22832,Lum: Urusei Yatsura. Perfect Collection (Urusei Yatsura  #1),3.97,156931019X,9.78157E+12,en-US,400,131,7,6/5/1997,Viz Media,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22834,らんま½ 12,4.06,409126512X,9.78409E+12,jpn,176,0,0,9/18/2002,小学館 [Shōgakukan],Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22835,Ranma 1/2  Vol. 12 (Ranma ½ (US 2nd)  #12),4.11,1591162866,9.78159E+12,eng,200,1102,19,8/17/2004,VIZ Media LLC,Rumiko Takahashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22861,Your and My Secret  Vol. 1,3.54,1413901433,9.78141E+12,eng,174,406,31,7/6/2004,ADV Manga,Ai Morinaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22867,A Man Rides Through (Mordant's Need  #2),4.02,345459849,9.78035E+12,eng,672,11246,148,6/3/2003,Del Rey,Stephen R. Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22868,The One Tree (The Second Chronicles of Thomas Covenant  #2),3.98,6163831,9.78001E+12,en-GB,479,174,3,11/18/1996,Fontana,Stephen R. Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22871,The Gap Into Madness: Chaos and Order (Gap  #4),4.15,553071793,9.78055E+12,eng,617,4544,69,6/1/1994,Spectra,Stephen R. Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22874,The Gap Into Vision: Forbidden Knowledge (Gap  #2),3.99,553297600,9.78055E+12,en-US,480,5020,101,7/21/2010,Bantam,Stephen R. Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22875,The One Tree (The Second Chronicles of Thomas Covenant  #2),3.98,345418476,9.78035E+12,eng,496,15389,109,6/23/1997,Del Rey,Stephen R. Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22877,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),4.08,553562606,9.78055E+12,eng,518,5460,89,10/21/2009,Spectra,Stephen R. Donaldson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22883,Pretty Face  Vol. 1,3.83,1421513684,9.78142E+12,eng,192,494,40,8/7/2007,VIZ Media LLC,Yasuhiro Kano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22885,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,3.5,1889963852,9.78189E+12,eng,80,2,0,3/1/2006,University of Alaska Press,Molly C. Lee,Chase Hensel,James H. Barker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22888,Just Another Pretty Face (Hollywood Dynasty  #2),3.89,373255594,9.78037E+12,eng,215,17,1,7/23/1993,Harlequin Temptation,Candace Schuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22889,Skylight Confessions,3.64,316058785,9.78032E+12,eng,264,6754,744,1/1/2007,Little Brown and Company,Alice Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22892,The Foretelling,3.84,316154091,9.78032E+12,eng,182,2646,247,9/1/2006,Little  Brown Books for Young Readers,Alice Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22893,Incantation,3.88,316010197,9.78032E+12,eng,166,5653,800,10/1/2006,Little  Brown Books for Young Readers,Alice Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22896,Practical Magic (Practical Magic #1),3.78,425190374,9.78043E+12,eng,286,54261,4232,8/5/2003,Penguin,Alice Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22898,The Probable Future,3.83,345455916,9.78035E+12,eng,352,11910,965,6/1/2004,Ballantine Books,Alice Hoffman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22904,The Complete Stories,4.35,805210555,9.78081E+12,eng,486,20028,381,11/14/1995,Schocken,Franz Kafka,John Updike,Willa Muir,Edwin Muir,Tania Stern,James Stern,Ernst Kaiser,Eithne Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
